schedule_index,episode_id,partition,layout_id,planner,profile_id,lock_hash,valid,success,reason,raw_reason,collision,planner_failures,planner_calls,execution_steps,final_xy_error,final_yaw_error,final_time,capped_time_to_termination,path_length,min_clearance,compute_mean,compute_max,time_contract,feedback_contract,command_hold_contract,collision_truth_contract,normalized_path_progress
70,discovery__discovery_06__teb__tau_y_150,discovery,discovery_06,teb,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,224,1120,0.07871779970039479,0.0753216836560183,11.199999999999806,11.199999999999806,4.949836984341369,0.12944884273551796,0.010678840968750006,0.031433428,true,true,true,true,0.9971566815477917
72,holdout__holdout_02__teb__tau_w_100,holdout,holdout_02,teb,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,226,1126,0.07183570626669553,0.09744233332903485,11.259999999999804,11.259999999999804,5.028478746630469,0.18692447628946748,0.013461180446902664,0.0346811,true,true,true,true,0.9863787263555802
71,discovery__discovery_16__teb__delay_050,discovery,discovery_16,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,298,1488,0.027706705126505016,0.09643128429624809,14.879999999999727,14.879999999999727,6.075161813346462,0.12883622684489654,0.011412228795302017,0.020846413,true,true,true,true,1.0
73,holdout__holdout_17__teb__e0,holdout,holdout_17,teb,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,242,1207,0.0681317207589518,0.09598174648673541,12.069999999999787,12.069999999999787,5.533740139620033,0.08867958578969666,0.014153664458677698,0.033013283,true,true,true,true,0.9943214403068062
75,holdout__holdout_04__tr__tau_x_300,holdout,holdout_04,tr,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,280,1400,0.06316270712544952,0.09942814029192693,13.999999999999746,13.999999999999746,5.117625409996459,0.07203410532992413,0.00904447555,0.032833612,true,true,true,true,1.0
76,holdout__holdout_20__tr__tau_y_500,holdout,holdout_20,tr,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,254,1268,0.07834438063271296,0.09909255905749581,12.679999999999774,12.679999999999774,4.8943981625400514,0.11759595012537837,0.009324027625984253,0.018786891,true,true,true,true,0.9859017978599737
81,discovery__discovery_03__teb__delay_050,discovery,discovery_03,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,258,1286,0.0772738436163596,0.09456496167178169,12.85999999999977,12.85999999999977,5.506593656358744,0.14636000877381636,0.010074502492248064,0.022804865,true,true,true,true,0.9984717556245517
74,discovery__discovery_13__teb__tau_y_500,discovery,discovery_13,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,405,2024,0.07817926199739234,0.04741375328630689,20.240000000000364,20.240000000000364,6.1170825256990655,0.1473030921173756,0.012314261054320999,0.02835987,true,true,true,true,0.9896800539069085
79,discovery__discovery_02__teb__tau_x_100,discovery,discovery_02,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,251,1251,0.07690624852950265,0.0631674250394442,12.509999999999778,12.509999999999778,5.502101430295861,0.1259785454431488,0.012744320533864538,0.047847826,true,true,true,true,0.9870707180439966
80,discovery__discovery_13__tr__delay_100,discovery,discovery_13,tr,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,354,1766,0.06139491483841301,0.09935969130200006,17.65999999999996,17.65999999999996,5.832292993239003,0.07122096965945401,0.008359026912429375,0.031813884,true,true,true,true,0.9903846749975874
77,holdout__holdout_14__teb__tau_w_300,holdout,holdout_14,teb,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,442,2209,0.01748316351637149,0.0930501144772316,22.090000000000654,22.090000000000654,5.982732858552485,0.03141832625347054,0.010931520291855205,0.023848563,true,true,true,true,0.9972467785954711
78,holdout__holdout_17__tr__e0,holdout,holdout_17,tr,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,3.5684022682434327,0.8028922004159808,30.00000000000189,30.00000000000189,1.2898776631467495,0.554999161910545,0.0076395417183333396,0.021699066,true,true,true,true,0.22053435114871914
84,discovery__discovery_05__teb__tau_y_300,discovery,discovery_05,teb,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,305,1525,0.07777976409288014,0.0031583559547058346,15.24999999999972,15.24999999999972,5.614706203555708,0.12093466804307465,0.011492556016393438,0.027047497,true,true,true,true,0.9872346159774299
85,discovery__discovery_16__tr__tau_y_300,discovery,discovery_16,tr,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,341,1703,0.07587413623100127,0.09906573250854639,17.029999999999863,17.029999999999863,5.895405861273815,0.15799733906544813,0.00831659838709677,0.016807196,true,true,true,true,0.9879796275357136
83,holdout__holdout_15__teb__delay_200,holdout,holdout_15,teb,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,390,1948,0.07973584103015485,0.07627386839703469,19.480000000000246,19.480000000000246,5.755165858485051,0.13563841210019237,0.010760422941025624,0.044982579,true,true,true,true,0.9876033433579726
86,holdout__holdout_05__teb__tau_y_150,holdout,holdout_05,teb,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,258,1287,0.07965402581783432,0.07116905346587028,12.86999999999977,12.86999999999977,5.362232312396387,0.16930632649520527,0.012369196596899229,0.02961811,true,true,true,true,0.9870813552753315
82,holdout__holdout_05__teb__tau_w_300,holdout,holdout_05,teb,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,407,2033,0.04761462100679413,0.09959296929972968,20.33000000000038,20.33000000000038,5.204280741047836,0.10947629751532005,0.013257242928746929,0.032836888,true,true,true,true,0.9915559207260943
87,discovery__discovery_17__teb__tau_y_500,discovery,discovery_17,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,370,1847,0.0789824042627031,0.031244899022411107,18.470000000000088,18.470000000000088,5.776149582900489,0.032608424837005386,0.011867762818918921,0.022529165,true,true,true,true,0.9867919174965303
88,discovery__discovery_09__tr__e0,discovery,discovery_09,tr,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,254,1269,0.07564905412627351,0.09903199665693815,12.689999999999774,12.689999999999774,4.996902214418746,0.09247624623074932,0.009647001145669291,0.0175751,true,true,true,true,0.9862363124824662
89,discovery__discovery_05__teb__delay_050,discovery,discovery_05,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,263,1312,0.07585520265432948,0.005664434373270856,13.119999999999765,13.119999999999765,5.58046362588405,0.13246390294711088,0.012054671444866934,0.024674015,true,true,true,true,0.9872809725238022
90,holdout__holdout_04__teb__delay_050,holdout,holdout_04,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,242,1210,0.031065450976683846,0.0984708261476042,12.099999999999786,12.099999999999786,5.09049575323362,0.02735698755342367,0.012752433322314037,0.026278605,true,true,true,true,0.9977185242312059
91,discovery__discovery_14__teb__tau_w_300,discovery,discovery_14,teb,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,354,1768,0.024971822609298488,0.0927090041141797,17.679999999999964,17.679999999999964,6.5354117988193305,0.08646675973455988,0.013505146432203404,0.048215877,true,true,true,true,0.9965578270406645
92,discovery__discovery_15__teb__tau_w_300,discovery,discovery_15,teb,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,336,1678,0.04677520173145518,0.09868976830127431,16.779999999999824,16.779999999999824,5.078027215262182,0.16699661368578392,0.013992185032738086,0.031887745,true,true,true,true,0.9957355597819744
95,discovery__discovery_11__teb__e0,discovery,discovery_11,teb,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,221,1103,0.07868913250038374,0.01050265844945144,11.02999999999981,11.02999999999981,5.130354733031855,0.14894390640132976,0.0139785956923077,0.040989376,true,true,true,true,0.9868626308701404
98,discovery__discovery_06__teb__delay_200,discovery,discovery_06,teb,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,305,1525,0.07923418359452114,0.07235472440027141,15.24999999999972,15.24999999999972,5.121733966867527,0.08075145553267708,0.0118048646,0.034585137,true,true,true,true,1.0
94,discovery__discovery_04__teb__delay_100,discovery,discovery_04,teb,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,317,1581,0.06259923149338982,0.0990068575352585,15.809999999999707,15.809999999999707,5.722358388758187,0.17548760139559447,0.014289100223974761,0.032399829,true,true,true,true,0.9962838781660792
96,holdout__holdout_10__teb__tau_y_300,holdout,holdout_10,teb,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,315,1572,0.0730683950569639,0.09928338273933512,15.71999999999971,15.71999999999971,5.895669121551112,0.14365108677596847,0.014373985479365078,0.027376235,true,true,true,true,0.9924594465346607
93,holdout__holdout_01__tr__tau_x_300,holdout,holdout_01,tr,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,2.760477840703928,0.965131869772462,30.00000000000189,30.00000000000189,2.434749462595526,0.19390116402213972,0.007662334004999996,0.041293876,true,true,true,true,0.35003275853527943
97,holdout__holdout_01__teb__tau_x_300,holdout,holdout_01,teb,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,335,1675,0.07759580822243094,0.008802713968477852,16.74999999999982,16.74999999999982,6.059414017568306,0.21070524835265117,0.013692592062686576,0.028638948,true,true,true,true,1.0
101,holdout__holdout_18__tr__tau_x_100,holdout,holdout_18,tr,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,311,1551,0.06907353465707576,0.09951364699949397,15.509999999999714,15.509999999999714,5.65560643937159,0.07043697868314741,0.01028501926366559,0.030347865,true,true,true,true,0.9887016861773053
99,discovery__discovery_14__tr__tau_w_300,discovery,discovery_14,tr,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,2.6475168992335676,0.5655863616707524,30.00000000000189,30.00000000000189,2.615495975347255,0.1127463007227178,0.007213693633333328,0.0212299,true,true,true,true,0.36786176056453423
104,discovery__discovery_06__tr__tau_y_500,discovery,discovery_06,tr,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,257,1282,0.07870957153692781,0.09903082844955625,12.819999999999771,12.819999999999771,4.890992243561556,0.029040864702773568,0.011012100727626463,0.020535922,true,true,true,true,0.9855184066361897
102,discovery__discovery_13__teb__tau_x_100,discovery,discovery_13,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,302,1507,0.07655779201083036,0.08913627687632666,15.069999999999723,15.069999999999723,6.015346007518803,0.16889878992577512,0.01789665748013246,0.065671536,true,true,true,true,0.987882256351741
103,holdout__holdout_17__teb__tau_w_100,holdout,holdout_17,teb,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,249,1243,0.062065160440503704,0.09847916555523076,12.42999999999978,12.42999999999978,5.55363944481609,0.0833846411978892,0.01898982121686747,0.082808358,true,true,true,true,0.9952799077881228
100,discovery__discovery_20__teb__delay_100,discovery,discovery_20,teb,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,356,1780,0.054802853401043045,0.09861910442403915,17.799999999999983,17.799999999999983,6.358317677573417,0.09952676319967056,0.020793579280898877,0.050941496,true,true,true,true,0.9936497180170354
105,holdout__holdout_01__teb__tau_y_500,holdout,holdout_01,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,289,1444,0.01619726491935751,0.09499739204368017,14.439999999999737,14.439999999999737,5.627080811705478,0.156045972967636,0.016179411249134946,0.039675426,true,true,true,true,0.9974034904880612
110,discovery__discovery_05__tr__delay_050,discovery,discovery_05,tr,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,302,1510,0.07250961476314528,0.09975842877395887,15.099999999999723,15.099999999999723,5.273856709414128,0.04949063579571404,0.009701022437086095,0.020940887,true,true,true,true,0.9878513392032514
108,discovery__discovery_15__teb__tau_y_300,discovery,discovery_15,teb,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,248,1240,0.05789542239394053,0.09664220193849722,12.39999999999978,12.39999999999978,5.160276254443251,0.16211961546797535,0.015179744491935496,0.037424966,true,true,true,true,0.9914460939890134
107,discovery__discovery_17__tr__delay_050,discovery,discovery_17,tr,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.25035892149369,0.7574492316693329,30.00000000000189,30.00000000000189,0.7865882347268724,0.5971565313925246,0.007871705268333334,0.022453761,true,true,true,true,0.1316167152242109
109,holdout__holdout_08__teb__tau_x_100,holdout,holdout_08,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,298,1487,0.051814804416469504,0.099619621888558,14.869999999999727,14.869999999999727,6.317660861048922,0.14827390466967247,0.017422324936241608,0.03838641,true,true,true,true,1.0
106,discovery__discovery_17__tr__tau_x_300,discovery,discovery_17,tr,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.094826635320155,0.5836408149389468,30.00000000000189,30.00000000000189,2.851859700175285,0.5876681864940567,0.009033049281666672,0.01822447,true,true,true,true,0.17909783112892594
111,holdout__holdout_05__teb__e0,holdout,holdout_05,teb,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,242,1207,0.079306261642497,0.07293389929227713,12.069999999999787,12.069999999999787,5.266314870473048,0.14646287053088472,0.01737629818181816,0.048056665,true,true,true,true,0.9859793954630969
114,discovery__discovery_16__tr__tau_y_500,discovery,discovery_16,tr,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,348,1737,0.0783101627152193,0.09955995931413922,17.369999999999916,17.369999999999916,5.902146327246669,0.11886504518046831,0.010279903563218385,0.019501321,true,true,true,true,0.9879085609898777
117,discovery__discovery_18__tr__tau_y_150,discovery,discovery_18,tr,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,254,1270,0.07509919141134776,0.0989595406972098,12.699999999999774,12.699999999999774,4.937556025582972,0.11288184250498012,0.011369336822834645,0.020774531,true,true,true,true,0.9859017858862094
113,discovery__discovery_14__teb__tau_x_100,discovery,discovery_14,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,293,1461,0.03361106081179512,0.09768947109281337,14.609999999999733,14.609999999999733,6.600461324071657,0.07844701218125547,0.017661624221843007,0.031144581,true,true,true,true,1.0
116,discovery__discovery_04__teb__delay_050,discovery,discovery_04,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,269,1345,0.05925870603196278,0.09671732092891008,13.449999999999758,13.449999999999758,5.687205798992227,0.1607891373403897,0.015637165840148695,0.035270028,true,true,true,true,0.995003629638732
